Age,Special,GK diving,GK handling,GK kicking,GK positioning,GK reflexes,Overall,Potential,Value,Wage
22,976,54.0,50.0,51.0,52.0,58.0,54,64,80000.0,1000.0
18,865,59.0,52.0,54.0,53.0,55.0,54,73,110000.0,1000.0
21,985,56.0,50.0,51.0,54.0,51.0,54,63,80000.0,1000.0
22,1002,54.0,53.0,54.0,47.0,58.0,54,61,70000.0,1000.0
21,848,58.0,55.0,53.0,49.0,55.0,54,64,90000.0,1000.0
18,834,55.0,54.0,49.0,51.0,52.0,54,69,110000.0,1000.0
19,860,55.0,57.0,55.0,47.0,59.0,54,66,90000.0,1000.0
18,841,56.0,57.0,52.0,54.0,53.0,54,77,130000.0,1000.0
21,884,52.0,53.0,47.0,54.0,54.0,54,61,70000.0,1000.0
25,998,52.0,50.0,53.0,55.0,57.0,54,59,60000.0,1000.0
19,926,54.0,52.0,51.0,55.0,56.0,54,66,90000.0,1000.0
21,896,55.0,52.0,52.0,50.0,57.0,54,60,70000.0,1000.0
22,845,55.0,54.0,53.0,50.0,54.0,54,62,70000.0,1000.0
19,989,53.0,49.0,46.0,53.0,57.0,54,68,120000.0,1000.0
20,1032,60.0,55.0,60.0,54.0,58.0,54,67,110000.0,1000.0
28,957,54.0,56.0,53.0,52.0,55.0,54,57,60000.0,1000.0
22,1012,54.0,52.0,52.0,49.0,54.0,54,63,80000.0,1000.0
31,1021,55.0,47.0,53.0,51.0,62.0,54,54,0.0,0.0
22,807,54.0,52.0,60.0,53.0,49.0,54,60,70000.0,1000.0
19,860,55.0,58.0,56.0,51.0,55.0,54,70,120000.0,1000.0
22,806,49.0,57.0,54.0,58.0,49.0,54,64,80000.0,1000.0
19,908,58.0,49.0,54.0,56.0,48.0,54,68,120000.0,1000.0
19,842,54.0,56.0,58.0,50.0,60.0,54,67,100000.0,1000.0
20,846,57.0,53.0,62.0,45.0,57.0,54,66,100000.0,1000.0
19,841,55.0,58.0,53.0,52.0,45.0,54,66,90000.0,1000.0
19,851,60.0,55.0,55.0,48.0,58.0,54,67,100000.0,1000.0
18,906,59.0,57.0,59.0,44.0,62.0,54,72,110000.0,1000.0
20,995,60.0,47.0,50.0,44.0,63.0,54,68,120000.0,4000.0
23,804,52.0,58.0,46.0,48.0,52.0,53,63,70000.0,2000.0
19,825,52.0,54.0,49.0,47.0,57.0,53,66,90000.0,1000.0
22,811,55.0,60.0,54.0,54.0,50.0,53,61,70000.0,1000.0
20,1023,49.0,52.0,56.0,52.0,55.0,53,63,70000.0,1000.0
18,791,54.0,52.0,55.0,52.0,59.0,53,57,50000.0,1000.0
18,1058,54.0,48.0,45.0,49.0,56.0,53,67,100000.0,1000.0
18,886,58.0,51.0,48.0,55.0,57.0,53,71,100000.0,1000.0
23,848,53.0,51.0,54.0,50.0,54.0,53,61,70000.0,1000.0
22,911,50.0,52.0,54.0,52.0,51.0,53,58,60000.0,1000.0
21,1055,58.0,44.0,50.0,49.0,59.0,53,63,70000.0,1000.0
17,802,50.0,51.0,58.0,51.0,57.0,53,72,100000.0,2000.0
24,960,52.0,54.0,55.0,52.0,53.0,53,58,60000.0,1000.0
20,795,62.0,54.0,53.0,42.0,53.0,53,63,70000.0,1000.0
20,800,55.0,53.0,48.0,46.0,56.0,53,63,70000.0,1000.0
21,801,51.0,59.0,58.0,49.0,51.0,53,60,60000.0,1000.0
19,859,55.0,52.0,52.0,57.0,53.0,53,68,100000.0,1000.0
31,802,54.0,48.0,45.0,55.0,54.0,53,53,40000.0,1000.0
22,981,55.0,51.0,54.0,47.0,56.0,53,63,70000.0,1000.0
22,1093,49.0,52.0,69.0,51.0,54.0,53,61,70000.0,1000.0
18,821,59.0,57.0,56.0,40.0,54.0,53,72,100000.0,2000.0
20,830,51.0,54.0,50.0,50.0,54.0,53,61,70000.0,1000.0
18,771,55.0,51.0,45.0,54.0,54.0,53,70,100000.0,1000.0
23,1050,55.0,45.0,51.0,53.0,58.0,53,62,70000.0,1000.0
33,1010,50.0,52.0,64.0,51.0,53.0,53,53,30000.0,1000.0
21,831,55.0,45.0,51.0,51.0,59.0,53,60,60000.0,1000.0
25,839,49.0,55.0,59.0,53.0,59.0,53,57,50000.0,2000.0
20,811,57.0,58.0,48.0,48.0,51.0,53,65,80000.0,1000.0
22,891,58.0,44.0,50.0,55.0,52.0,53,63,70000.0,1000.0
21,798,52.0,54.0,52.0,53.0,55.0,53,62,70000.0,1000.0
19,893,52.0,47.0,52.0,53.0,60.0,53,66,90000.0,1000.0
22,821,55.0,50.0,56.0,54.0,57.0,53,61,70000.0,1000.0
27,794,50.0,59.0,46.0,50.0,54.0,53,54,50000.0,1000.0
21,777,57.0,52.0,50.0,50.0,54.0,53,57,60000.0,1000.0
18,1009,56.0,55.0,57.0,56.0,44.0,53,68,100000.0,1000.0
22,822,61.0,44.0,52.0,51.0,55.0,53,61,70000.0,1000.0
18,823,55.0,55.0,50.0,50.0,52.0,53,65,80000.0,1000.0
25,1067,55.0,51.0,52.0,50.0,56.0,53,59,60000.0,1000.0
25,1025,59.0,43.0,49.0,52.0,54.0,53,58,60000.0,2000.0
19,814,56.0,52.0,48.0,47.0,55.0,53,68,100000.0,1000.0
28,821,53.0,60.0,45.0,49.0,50.0,53,56,50000.0,1000.0
25,814,58.0,54.0,52.0,49.0,48.0,53,56,50000.0,1000.0
21,820,57.0,54.0,52.0,45.0,59.0,53,61,70000.0,1000.0
18,833,57.0,56.0,56.0,49.0,51.0,53,73,100000.0,1000.0
17,806,57.0,51.0,46.0,50.0,52.0,53,76,110000.0,2000.0
20,1039,55.0,48.0,47.0,49.0,53.0,53,68,110000.0,1000.0
17,868,52.0,50.0,59.0,44.0,58.0,53,72,100000.0,1000.0
19,835,53.0,56.0,59.0,45.0,59.0,53,65,80000.0,1000.0
21,904,53.0,54.0,60.0,50.0,54.0,53,61,70000.0,1000.0
18,799,52.0,56.0,55.0,47.0,54.0,53,65,80000.0,1000.0
20,769,51.0,58.0,53.0,49.0,57.0,53,64,80000.0,1000.0
20,999,59.0,51.0,47.0,42.0,57.0,53,59,60000.0,1000.0
18,820,52.0,54.0,55.0,49.0,56.0,52,70,80000.0,1000.0
36,791,50.0,57.0,53.0,51.0,53.0,52,52,10000.0,1000.0
19,1013,54.0,47.0,44.0,49.0,55.0,52,69,90000.0,1000.0
21,983,49.0,54.0,52.0,50.0,54.0,52,62,60000.0,1000.0
25,861,57.0,49.0,46.0,51.0,53.0,52,52,40000.0,1000.0
20,831,52.0,52.0,56.0,43.0,60.0,52,67,90000.0,1000.0
19,792,56.0,54.0,54.0,46.0,50.0,52,65,80000.0,1000.0
20,772,52.0,53.0,52.0,42.0,55.0,52,66,90000.0,1000.0
27,1045,56.0,48.0,50.0,47.0,50.0,52,55,40000.0,1000.0
18,853,54.0,46.0,56.0,55.0,47.0,52,75,100000.0,1000.0
20,833,45.0,58.0,51.0,54.0,53.0,52,61,60000.0,2000.0
18,815,55.0,48.0,51.0,44.0,57.0,52,70,80000.0,1000.0
20,865,50.0,58.0,52.0,52.0,51.0,52,64,70000.0,1000.0
21,1051,51.0,47.0,47.0,50.0,56.0,52,64,70000.0,1000.0
22,1016,53.0,47.0,51.0,48.0,56.0,52,61,60000.0,1000.0
20,937,46.0,52.0,65.0,50.0,54.0,52,60,60000.0,1000.0
23,826,46.0,56.0,48.0,46.0,58.0,52,61,60000.0,1000.0
18,972,51.0,53.0,48.0,48.0,51.0,52,70,80000.0,1000.0
20,896,54.0,51.0,53.0,51.0,53.0,52,67,90000.0,1000.0
21,991,60.0,46.0,52.0,47.0,52.0,52,65,80000.0,1000.0
18,840,56.0,51.0,46.0,51.0,54.0,52,75,100000.0,3000.0
39,1028,54.0,47.0,54.0,49.0,56.0,52,52,0.0,1000.0
37,1008,52.0,53.0,51.0,51.0,48.0,52,52,0.0,1000.0
18,830,56.0,51.0,59.0,46.0,59.0,52,67,80000.0,1000.0
19,1017,54.0,49.0,52.0,45.0,56.0,52,65,80000.0,1000.0
23,1007,52.0,55.0,63.0,49.0,51.0,52,60,60000.0,1000.0
23,821,60.0,52.0,45.0,44.0,55.0,52,57,50000.0,2000.0
21,985,57.0,47.0,50.0,46.0,48.0,52,60,60000.0,1000.0
18,885,52.0,48.0,52.0,54.0,51.0,52,73,100000.0,1000.0
19,788,55.0,49.0,53.0,53.0,56.0,52,60,50000.0,1000.0
24,1040,52.0,53.0,54.0,43.0,54.0,52,56,0.0,0.0
20,927,54.0,52.0,50.0,50.0,52.0,52,64,70000.0,1000.0
22,823,59.0,46.0,59.0,49.0,52.0,52,59,50000.0,1000.0
19,849,56.0,53.0,48.0,50.0,53.0,52,67,90000.0,1000.0
24,969,52.0,50.0,48.0,50.0,52.0,52,59,50000.0,1000.0
21,847,63.0,59.0,42.0,42.0,47.0,52,64,70000.0,1000.0
26,800,54.0,59.0,52.0,46.0,49.0,52,56,50000.0,1000.0
23,913,55.0,51.0,59.0,54.0,46.0,52,59,50000.0,1000.0
22,836,60.0,55.0,52.0,47.0,47.0,52,57,50000.0,1000.0
17,824,48.0,54.0,52.0,46.0,57.0,52,77,90000.0,1000.0
30,825,49.0,51.0,58.0,52.0,58.0,52,52,30000.0,1000.0
22,794,46.0,54.0,53.0,54.0,52.0,52,60,60000.0,1000.0
20,825,51.0,54.0,56.0,56.0,49.0,52,60,60000.0,1000.0
19,799,59.0,48.0,53.0,48.0,49.0,52,64,70000.0,1000.0
17,776,55.0,54.0,52.0,50.0,53.0,51,68,60000.0,1000.0
19,845,52.0,57.0,51.0,47.0,47.0,51,69,70000.0,1000.0
19,903,54.0,58.0,49.0,49.0,46.0,51,64,60000.0,1000.0
17,810,52.0,54.0,55.0,50.0,51.0,51,74,70000.0,1000.0
19,811,54.0,50.0,47.0,48.0,50.0,51,68,70000.0,1000.0
21,840,59.0,48.0,56.0,40.0,56.0,51,59,40000.0,1000.0
19,786,50.0,49.0,56.0,52.0,50.0,51,62,50000.0,1000.0
25,1020,54.0,44.0,54.0,43.0,56.0,51,55,30000.0,1000.0
17,794,46.0,48.0,53.0,53.0,52.0,51,72,70000.0,1000.0
20,809,60.0,59.0,58.0,41.0,46.0,51,63,50000.0,1000.0
17,812,54.0,54.0,46.0,45.0,58.0,51,72,70000.0,1000.0
17,1005,58.0,59.0,50.0,43.0,47.0,51,62,40000.0,1000.0
18,823,58.0,46.0,48.0,45.0,55.0,51,71,60000.0,1000.0
18,845,49.0,53.0,58.0,44.0,55.0,51,66,60000.0,1000.0
19,841,52.0,51.0,57.0,50.0,51.0,51,66,70000.0,1000.0
20,865,55.0,48.0,53.0,45.0,51.0,51,61,50000.0,1000.0
20,908,45.0,57.0,59.0,50.0,47.0,51,65,70000.0,1000.0
19,810,48.0,52.0,53.0,51.0,56.0,51,67,70000.0,1000.0
24,829,56.0,55.0,55.0,44.0,49.0,51,58,40000.0,1000.0
26,887,61.0,49.0,56.0,46.0,49.0,51,56,30000.0,1000.0
19,802,56.0,48.0,53.0,48.0,51.0,51,66,70000.0,1000.0
18,910,58.0,48.0,48.0,43.0,52.0,51,70,60000.0,1000.0
20,776,52.0,53.0,49.0,51.0,49.0,51,62,50000.0,1000.0
18,755,58.0,46.0,57.0,52.0,47.0,51,70,60000.0,1000.0
19,823,47.0,56.0,54.0,44.0,52.0,50,66,50000.0,1000.0
21,776,48.0,47.0,49.0,52.0,50.0,50,64,50000.0,1000.0
17,840,50.0,51.0,50.0,50.0,52.0,50,64,50000.0,1000.0
21,831,48.0,49.0,55.0,46.0,58.0,50,59,30000.0,1000.0
17,807,53.0,50.0,46.0,45.0,58.0,50,72,50000.0,1000.0
19,993,48.0,51.0,50.0,52.0,46.0,50,59,30000.0,1000.0
21,800,54.0,53.0,47.0,40.0,56.0,50,60,40000.0,1000.0
19,856,46.0,59.0,50.0,44.0,50.0,50,65,50000.0,1000.0
26,876,56.0,54.0,55.0,46.0,44.0,50,54,30000.0,1000.0
17,795,49.0,53.0,49.0,43.0,53.0,50,65,50000.0,1000.0
21,818,57.0,50.0,49.0,43.0,45.0,50,59,30000.0,1000.0
24,812,59.0,45.0,47.0,42.0,54.0,50,53,30000.0,2000.0
19,942,54.0,50.0,48.0,50.0,51.0,50,63,40000.0,1000.0
22,728,51.0,53.0,44.0,47.0,51.0,50,57,30000.0,1000.0
23,790,52.0,52.0,56.0,44.0,52.0,50,58,30000.0,1000.0
19,813,48.0,50.0,47.0,49.0,50.0,50,66,50000.0,1000.0
22,941,54.0,48.0,48.0,47.0,51.0,50,60,40000.0,1000.0
19,1012,52.0,47.0,46.0,46.0,49.0,50,67,50000.0,1000.0
20,853,46.0,58.0,46.0,51.0,47.0,50,62,40000.0,4000.0
19,818,48.0,50.0,54.0,47.0,57.0,50,67,50000.0,1000.0
18,757,53.0,51.0,55.0,49.0,51.0,50,61,40000.0,1000.0
18,1051,52.0,49.0,46.0,48.0,49.0,50,62,40000.0,1000.0
18,811,52.0,50.0,54.0,43.0,57.0,50,62,40000.0,1000.0
23,770,51.0,49.0,51.0,50.0,54.0,50,56,30000.0,1000.0
17,912,51.0,47.0,47.0,49.0,50.0,50,67,50000.0,1000.0
18,793,54.0,47.0,52.0,43.0,54.0,50,60,30000.0,1000.0
19,808,45.0,50.0,56.0,52.0,52.0,50,64,50000.0,1000.0
17,755,50.0,47.0,55.0,43.0,54.0,49,64,50000.0,1000.0
19,804,50.0,49.0,56.0,48.0,47.0,49,67,50000.0,1000.0
19,846,49.0,50.0,48.0,49.0,53.0,49,57,30000.0,1000.0
20,976,48.0,50.0,47.0,48.0,48.0,49,59,40000.0,1000.0
21,826,49.0,51.0,51.0,42.0,51.0,49,57,30000.0,1000.0
18,755,45.0,55.0,48.0,45.0,56.0,49,64,50000.0,1000.0
19,789,47.0,56.0,54.0,42.0,46.0,49,57,30000.0,1000.0
19,848,52.0,49.0,49.0,40.0,54.0,49,64,50000.0,1000.0
18,736,49.0,51.0,48.0,47.0,50.0,49,64,50000.0,1000.0
17,794,51.0,61.0,51.0,43.0,48.0,49,70,50000.0,1000.0
19,1059,49.0,46.0,47.0,49.0,51.0,49,59,40000.0,1000.0
18,851,53.0,50.0,49.0,47.0,51.0,49,57,30000.0,1000.0
17,831,46.0,45.0,59.0,48.0,58.0,49,71,50000.0,1000.0
21,991,45.0,49.0,50.0,50.0,45.0,48,58,40000.0,1000.0
19,874,47.0,46.0,51.0,47.0,50.0,48,60,40000.0,1000.0
20,833,51.0,45.0,53.0,48.0,44.0,48,61,50000.0,1000.0
18,794,46.0,48.0,57.0,44.0,47.0,48,67,50000.0,2000.0
20,936,45.0,48.0,46.0,47.0,48.0,48,58,40000.0,1000.0
22,848,49.0,47.0,49.0,48.0,50.0,48,57,30000.0,2000.0
18,798,49.0,48.0,49.0,49.0,48.0,48,63,50000.0,1000.0
17,755,46.0,47.0,49.0,42.0,48.0,46,63,50000.0,1000.0
